CondensedBinary2DGeometry,BandGapLocation,BandGapWidth
1.11001E+14,1143.261076,109.7043715
1.11001E+14,943.9818039,10.34357062
1.11001E+14,943.4091664,16.17082582
1.11001E+14,1946.230814,59.74869005
1.11001E+14,1230.390551,29.6871512
1.11001E+14,903.999101,34.39067844
1.11001E+14,805.0384177,594.3456873
1.11001E+14,702.8175138,315.1544793
1.11001E+14,1129.609036,43.88689606
1.11001E+14,1359.102721,56.51832569
1.11001E+14,831.3980067,13.26022866
1.11001E+14,1092.050692,68.18658188
1.11001E+14,1100.998398,41.00428416
1.11001E+14,2341.854536,394.363757
1.11001E+14,1527.084358,40.45812928
1.11001E+14,964.7372851,20.63045636
1.11001E+14,1566.118793,15.06276353
1.11001E+14,1167.739564,11.71393162
1.11001E+14,1823.727497,63.31276426
1.11001E+14,1072.496542,10.32611208
1.11001E+14,1543.218424,12.13834947
1.11001E+14,820.8633751,579.1692156
1.11001E+14,987.7207749,235.3117489
1.11001E+14,867.7722656,10.45908256
1.11001E+14,1411.111241,79.63005444
1.11001E+14,1106.66158,42.58334712
1.11001E+14,2064.245335,52.13575101
1.11001E+14,2439.150795,591.3243527
1.11001E+14,1646.502528,18.3264872
1.11001E+14,1630.480952,31.48738643
1.11001E+14,1809.968721,53.82991164
1.11001E+14,1827.416175,86.90644514
1.11001E+14,1290.760549,10.99803057
1.11001E+14,1555.843633,10.43926392
1.11001E+14,1699.074914,13.43975509
1.1101E+14,445.6920622,66.15718497
1.1101E+14,433.6192198,36.72361278
1.1101E+14,576.3461351,47.89253538
1.1101E+14,773.6029171,144.3754655
1.1101E+14,455.4854948,19.45272376
1.1101E+14,564.7134142,25.66068472
1.1101E+14,813.9362927,65.74142202
1.1101E+14,802.9526767,71.90235581
1.1101E+14,696.5105664,134.0508841
1.1101E+14,641.4228503,29.11826946
1.1101E+14,583.3076209,26.22698706
1.1101E+14,794.7074647,101.2335436
1.1101E+14,655.5303154,75.79106542
1.1101E+14,565.7848827,23.27862177
1.1101E+14,774.8898485,13.94977096
1.1101E+14,1271.171645,539.1519829
1.1101E+14,1050.692874,158.921718
1.1101E+14,762.5063461,45.73986963
1.1101E+14,795.1508683,54.52279535
1.1101E+14,772.7200422,108.5381176
1.1101E+14,685.9850138,17.23551882
1.1101E+14,599.5881295,11.72064774
1.1101E+14,739.6779288,27.05027903
1.1101E+14,741.3555379,67.61326405
1.1101E+14,673.520317,23.46793325
1.1101E+14,444.5376948,61.8601903
1.1101E+14,596.3025736,72.35663351
1.1101E+14,810.5084942,53.8958363
1.1101E+14,789.1108044,61.68857483
1.1101E+14,617.8456893,88.15762373
1.1101E+14,842.4722301,54.66341532
1.1101E+14,1358.621713,856.4456949
1.1101E+14,797.6267923,10.74200245
1.1101E+14,685.0818171,147.5238414
1.1101E+14,593.4362978,44.96088294
1.1101E+14,830.8707019,28.89349464
1.1101E+14,812.6902048,39.88495624
1.1101E+14,618.0240264,83.32566404
1.1101E+14,1205.944183,402.2479436
1.1101E+14,1314.771633,621.6521353
1.1101E+14,1487.225355,972.4452745
1.1101E+14,702.6945739,30.3737958
1.1101E+14,795.3731121,19.77000904
1.1101E+14,579.0195192,16.71834181
1.1101E+14,794.7278207,61.99766463
1.1101E+14,715.0307817,81.01145021
1.1101E+14,616.5012328,14.65814974
1.1101E+14,949.7858005,41.88782435
1.1101E+14,946.9414917,45.80521257
1.1101E+14,707.8990556,29.52011923
1.1101E+14,909.1805573,17.22079046
1.1101E+14,904.7124371,11.95406017
1.1101E+14,1692.937045,113.9496811
1.1101E+14,490.5791639,36.44353332
1.1101E+14,503.0121706,43.99695059
1.1101E+14,1110.089192,268.2798835
1.1101E+14,1082.899423,158.196943
1.1101E+14,1225.678547,75.41739307
1.1101E+14,1272.877784,141.0967262
1.1101E+14,1679.374509,22.69798375
1.1101E+14,1409.057595,100.5585789
1.1101E+14,892.1128266,134.3421999
1.1101E+14,987.9809768,57.1364689
1.1101E+14,1556.660935,134.4877589
1.1101E+14,1092.707717,54.13314444
1.1101E+14,1648.040881,207.3099941
1.1101E+14,1129.606153,104.7714386
1.1101E+14,1187.70841,243.6915866
1.1101E+14,783.611108,109.2915768
1.1101E+14,771.6271267,102.8094494
1.1101E+14,1338.383801,172.1577304
1.1101E+14,1189.658562,130.416257
1.1101E+14,966.3232416,12.48184482
1.1101E+14,919.3515169,10.19432
1.1101E+14,1130.984307,53.92252733
1.1101E+14,1109.872018,10.28514275
1.1101E+14,1668.705554,17.07507499
1.1101E+14,510.1104719,55.87926327
1.1101E+14,949.3364545,60.02994705
1.1101E+14,1786.36219,82.87416406
1.1101E+14,1154.121704,20.31492408
1.1101E+14,1181.195441,75.18152457
1.1101E+14,1264.562086,196.719624
1.1101E+14,880.6653332,70.39895496
1.1101E+14,1509.569321,234.4544051
1.1101E+14,1070.7794,63.77119708
1.1101E+14,1143.915129,173.7362764
1.1101E+14,1752.993628,209.6489349
1.1101E+14,1126.506117,142.0593279
1.1101E+14,1156.900338,201.3173754
1.1101E+14,1226.262552,335.1733057
1.1101E+14,765.2211891,149.7051623
1.1101E+14,845.7548993,56.96307584
1.1101E+14,1414.844069,12.67523062
1.1101E+14,1029.140627,23.88747832
1.1101E+14,1053.455689,28.47330876
1.1101E+14,1000.758559,16.5650738
1.1101E+14,1472.153355,27.31787181
1.1101E+14,1278.029223,43.67550983
1.1101E+14,1144.025939,72.65543159
1.1101E+14,1064.792776,17.28609606
1.1101E+14,1819.079641,11.00013147
1.1101E+14,2368.924887,99.51990578
1.1101E+14,845.6006977,500.5245705
1.1101E+14,468.7664159,17.51504569
1.1101E+14,629.6935191,85.14037901
1.1101E+14,845.7143956,154.961793
1.1101E+14,946.9957942,215.0703657
1.1101E+14,1044.107675,211.1038859
1.1101E+14,1463.30799,60.66021647
1.1101E+14,1616.151963,495.9140296
1.1101E+14,1074.630039,86.84863556
1.1101E+14,1254.493421,39.10324363
1.1101E+14,1082.437048,104.4332063
1.1101E+14,1280.451997,10.20234606
1.1101E+14,1266.242948,14.96009571
1.1101E+14,1445.060919,457.7353847
1.1101E+14,1335.385991,22.26666503
1.1101E+14,1470.806839,426.4034869
1.1101E+14,1525.339154,209.8008329
1.1101E+14,1474.079694,43.64279344
1.1101E+14,1965.805827,127.1450299
1.1101E+14,1988.313585,156.3020919
1.1101E+14,1856.2919,181.5616032
1.1101E+14,1817.932582,12.85889453
1.1101E+14,1153.129636,11.29832678
1.1101E+14,714.8474804,321.0894791
1.1101E+14,642.9649632,110.9133937
1.1101E+14,686.926367,18.89434597
1.1101E+14,873.0557098,62.06379388
1.1101E+14,1056.514683,15.43984946
1.1101E+14,1090.263576,15.62021985
1.1101E+14,925.6454735,12.96747296
1.1101E+14,915.1000622,12.34052731
1.1101E+14,991.6295732,34.83243507
1.1101E+14,768.9900626,10.65386966
1.1101E+14,1008.014535,48.85797058
1.1101E+14,1553.544083,12.71744226
1.1101E+14,1897.130956,12.23099374
1.1101E+14,1520.798966,404.2757239
1.1101E+14,1486.635927,395.9505295
1.1101E+14,1483.037987,402.9232009
1.1101E+14,2189.189333,74.57021927
1.1101E+14,2017.68967,182.0633911
1.1101E+14,2181.481586,25.47372511
1.1101E+14,816.2364891,483.2328418
1.1101E+14,491.9963306,21.28935155
1.1101E+14,1117.303967,224.1321408
1.1101E+14,1103.821696,145.6450019
1.1101E+14,1255.934728,88.62900091
1.1101E+14,1348.985795,162.5293334
1.1101E+14,1803.058855,32.65218531
1.1101E+14,979.1138261,72.72749254
1.1101E+14,1012.204358,12.56070292
1.1101E+14,1234.039381,52.39672139
1.1101E+14,1435.710461,34.09549208
1.1101E+14,1575.368329,77.96182917
1.1101E+14,1989.809902,270.5396263
1.1101E+14,1379.587723,83.05321864
1.1101E+14,1499.170385,70.82880397
1.1101E+14,1164.379484,15.58972907
1.1101E+14,1523.28454,23.8133246
1.1101E+14,1577.433546,52.7139054
1.1101E+14,1263.843384,17.66087634
1.1101E+14,1659.980722,43.10029865
1.1101E+14,2454.065937,15.08150934
1.1101E+14,1570.223341,12.0379955
1.1101E+14,2136.302281,89.13735881
1.1101E+14,755.9723094,400.1247121
1.1101E+14,967.3158852,65.57032696
1.1101E+14,2014.159701,10.22698992
1.1101E+14,2187.30724,234.7143085
1.1101E+14,1275.831966,18.78051781
1.1101E+14,2332.450817,27.16793238
1.1101E+14,947.6244,41.04616945
1.1101E+14,1398.856327,86.61130795
1.1101E+14,1444.767416,44.48111067
1.1101E+14,1584.765279,277.9133537
1.1101E+14,1281.286139,23.47426954
1.1101E+14,1626.955124,46.50827246
1.1101E+14,1913.020775,172.3622067
1.1101E+14,2006.169543,368.1670235
1.1101E+14,1476.818709,169.3421887
1.1101E+14,1167.273224,18.78032983
1.1101E+14,1214.459773,21.77879503
1.1101E+14,1632.169757,74.57464174
1.1101E+14,1457.435919,10.16331879
1.1101E+14,1309.526334,19.95281293
1.1101E+14,1295.329274,15.50497205
1.1101E+14,1711.764626,25.06763139
1.1101E+14,1342.104186,11.7662486
1.1101E+14,2147.841289,164.3507312
1.1101E+14,887.0869862,505.9202914
1.1101E+14,671.7073408,79.75975172
1.1101E+14,597.5425149,82.06469071
1.1101E+14,775.7377689,163.5141474
1.1101E+14,698.2046714,228.9790922
1.1101E+14,602.2947691,64.15916172
1.1101E+14,616.2181376,20.77636313
1.1101E+14,828.0636194,77.64492556
1.1101E+14,1082.95214,441.413272
1.1101E+14,1052.648336,326.5530623
1.1101E+14,956.9619841,34.76323572
1.1101E+14,921.0351939,28.28644164
1.1101E+14,1082.932999,247.4251293
1.1101E+14,1129.606255,184.2721331
1.1101E+14,1450.128123,109.701195
1.1101E+14,1417.633957,153.255018
1.1101E+14,1131.107074,22.7730702
1.1101E+14,1494.26625,210.1109946
1.1101E+14,1493.408806,209.137187
1.1101E+14,997.5484461,25.33742566
1.1101E+14,1534.237763,230.7856661
1.1101E+14,1546.295058,253.9010687
1.1101E+14,1384.061807,21.11992381
1.1101E+14,1224.241336,63.54738027
1.1101E+14,1378.981281,75.04869702
1.1101E+14,1375.956351,73.88523178
1.1101E+14,1154.47944,101.5251289
1.1101E+14,1154.382434,74.11960856
1.1101E+14,1057.033268,15.83491364
1.1101E+14,718.8385859,303.2361114
1.1101E+14,616.4638536,110.7568434
1.1101E+14,593.2074775,38.25002965
1.1101E+14,787.5286495,95.45001711
1.1101E+14,657.479745,143.5382159
1.1101E+14,634.0459817,29.71819971
1.1101E+14,827.462139,14.42885773
1.1101E+14,814.8166777,24.28772083
1.1101E+14,907.3458184,201.0521483
1.1101E+14,996.1772544,101.1533777
1.1101E+14,1286.968989,608.8807447
1.1101E+14,1277.577548,620.8171914
1.1101E+14,1194.049588,50.54797814
1.1101E+14,1608.203526,253.8338219
1.1101E+14,957.2494748,13.07289233
1.1101E+14,1602.706163,179.1223762
1.1101E+14,1491.619208,149.4959875
1.1101E+14,1514.131339,192.1707545
1.1101E+14,1513.193655,191.5820799
1.1101E+14,1128.255052,66.13191711
1.1101E+14,1553.134224,238.3845561
1.1101E+14,1559.004381,243.2434186
1.1101E+14,1558.683696,242.7905291
1.1101E+14,1347.427421,53.8355376
1.1101E+14,1357.885665,79.10080044
1.1101E+14,1380.412088,89.47017956
1.1101E+14,1378.753303,86.73309376
1.1101E+14,1273.952179,27.32635078
1.1101E+14,1322.724471,39.6108494
1.1101E+14,2462.024722,19.69728295
1.1101E+14,934.4032884,744.354191
1.1101E+14,700.000533,255.7492154
1.1101E+14,1119.425068,461.7000336
1.1101E+14,1089.493023,313.9747733
1.1101E+14,1248.802798,257.1389092
1.1101E+14,1300.167786,336.1902444
1.1101E+14,1277.923783,158.0736588
1.1101E+14,1182.383263,29.23800457
1.1101E+14,1327.7906,451.8788274
1.1101E+14,1258.301693,257.7071148
1.1101E+14,1342.202284,252.5325412
1.1101E+14,1319.871654,89.65541399
1.1101E+14,1483.703269,153.6830929
1.1101E+14,1466.199348,95.9750527
1.1101E+14,1419.894304,60.66721435
1.1101E+14,2571.277488,241.422663
1.1101E+14,1242.3553,277.4862454
1.1101E+14,1179.473305,208.9311429
1.1101E+14,1373.144292,136.1332533
1.1101E+14,1351.234449,31.30029097
1.1101E+14,1399.414848,66.0510359
1.1101E+14,1475.550893,24.12807445
1.1101E+14,1778.061667,13.56388668
1.1101E+14,1109.983094,13.74480697
1.1101E+14,1413.770157,23.85460575
1.1101E+14,1980.281635,20.66384433
1.1101E+14,872.9156302,621.2393262
1.1101E+14,1017.784764,354.3288734
1.1101E+14,1183.121496,267.92027
1.1101E+14,1143.915129,173.7362764
1.1101E+14,1256.113858,145.9895947
1.1101E+14,1290.732936,95.13426349
1.1101E+14,1310.084174,42.4065032
1.1101E+14,2241.657727,287.033704
1.1101E+14,1294.536279,418.9444627
1.1101E+14,1459.469009,328.9896766
1.1101E+14,1100.033118,15.47603846
1.1101E+14,2530.107658,32.82206102
1.1101E+14,1533.498485,65.35611739
1.1101E+14,1416.992747,48.06993238
1.1101E+14,1218.057538,11.51285197
1.1101E+14,1242.488285,19.49871547
1.1101E+14,1117.970331,210.4841013
1.1101E+14,1819.079641,11.00013147
1.1101E+14,1374.831206,83.44337908
1.1101E+14,1105.415129,16.10823029
1.1101E+14,1710.796354,47.61260068
1.1101E+14,1254.514968,20.78381572
1.1101E+14,1285.273492,17.91709055
1.1101E+14,937.8850371,673.7209506
1.1101E+14,680.6580054,156.2012167
1.1101E+14,642.429519,169.2216763
1.1101E+14,589.0555871,65.28883337
1.1101E+14,1128.831998,588.0666157
1.1101E+14,902.9033719,123.7784448
1.1101E+14,999.7381618,11.44461019
1.1101E+14,1302.951594,93.87157357
1.1101E+14,2043.305128,19.88250518
1.1101E+14,1508.801612,37.4039751
1.1101E+14,1548.53783,10.94951283
1.1101E+14,1229.482346,15.58225828
1.1101E+14,1757.123911,221.4574747
1.1101E+14,1913.706722,354.0302689
1.1101E+14,1327.090046,16.93189042
1.1101E+14,1792.415451,337.4051699
1.1101E+14,2250.517582,141.4419545
1.1101E+14,1252.146937,12.12682364
1.1101E+14,1361.298169,27.43269256
1.1101E+14,1430.633573,12.52833384
1.1101E+14,770.6318027,445.8175495
1.1101E+14,658.5295241,199.8214963
1.1101E+14,654.9963098,112.2547053
1.1101E+14,613.4079854,41.6010805
1.1101E+14,1206.229888,430.1050291
1.1101E+14,1186.405512,333.1833313
1.1101E+14,1026.973377,12.79226013
1.1101E+14,1034.427114,12.75198737
1.1101E+14,1564.512843,36.32024312
1.1101E+14,1479.553255,63.87506309
1.1101E+14,1263.880531,20.70921423
1.1101E+14,1197.689122,48.64476779
1.1101E+14,1731.636178,24.39676367
1.1101E+14,1804.621388,85.32199702
1.1101E+14,1801.623932,329.2439188
1.1101E+14,1961.217065,64.29000266
1.1101E+14,2058.530094,20.74676368
1.1101E+14,1205.938609,21.60029395
1.1101E+14,1242.547227,36.31153327
1.1101E+14,1442.864905,10.00769046
1.1101E+14,2195.098471,137.3286128
1.1101E+14,1601.724598,14.14716417
1.1101E+14,1073.602178,1055.834359
1.1101E+14,708.0872483,331.6793354
1.1101E+14,1333.129204,673.1541343
1.1101E+14,1334.892486,473.4381333
1.1101E+14,1551.70098,458.2219338
1.1101E+14,1434.916622,184.1707498
1.1101E+14,1164.386522,15.12034556
1.1101E+14,1230.950941,11.74939092
1.1101E+14,1624.557672,156.3393659
1.1101E+14,1774.453171,397.9285887
1.1101E+14,1805.47259,66.87452133
1.1101E+14,1617.984302,20.50291752
1.1101E+14,1801.885959,10.76871347
1.1101E+14,1866.711523,70.19257661
1.1101E+14,1747.494792,67.39402727
1.1101E+14,1381.609022,12.91095544
1.1101E+14,1809.525379,160.6627991
1.1101E+14,1370.725771,82.6695566
1.1101E+14,1783.771355,54.7272417
1.1101E+14,1800.677071,32.57293276
1.1101E+14,2447.771673,10.81472236
1.1101E+14,1439.388665,11.16600723
1.1101E+14,1403.320428,11.12267829
1.1101E+14,2150.223244,14.79708936
1.1101E+14,2331.873605,20.83447359
1.1101E+14,1123.391512,1148.348498
1.1101E+14,1274.055835,849.3047698
1.1101E+14,1633.249641,370.6160557
1.1101E+14,1584.765279,277.9133537
1.1101E+14,1630.607307,359.1178922
1.1101E+14,1128.072483,16.12683058
1.1101E+14,1990.669709,100.9617642
1.1101E+14,1266.167498,12.56917765
1.1101E+14,1677.933967,316.1550575
1.1101E+14,1784.162951,161.6910028
1.1101E+14,1740.2921,134.9162693
1.1101E+14,1919.967086,85.20511291
1.1101E+14,1784.450768,38.07983299
1.1101E+14,2341.0376,10.59420742
1.1101E+14,1421.341865,13.34768165
1.1101E+14,1657.350326,219.4968054
1.1101E+14,1632.292389,305.099574
1.1101E+14,1686.829381,46.49633342
1.1101E+14,1711.764626,25.06763139
1.1101E+14,1427.820572,26.68935992
1.1101E+14,1482.415836,25.76598639
1.1101E+14,1931.332149,19.19869117
1.1101E+14,1740.782669,10.92955989
1.1101E+14,2987.629597,18.13300319
1.1101E+14,2431.950038,33.80408266
1.11011E+14,443.1578474,53.10930604
1.11011E+14,434.4314844,37.38004314
1.11011E+14,617.7133264,110.2610135
1.11011E+14,563.9850769,27.16907059
1.11011E+14,464.8488717,16.69134276
1.11011E+14,595.0051987,63.62769023
1.11011E+14,894.3414819,87.41681946
1.11011E+14,879.6592177,99.36649544
1.11011E+14,698.1493103,192.0685702
1.11011E+14,646.0519101,94.52618273
1.11011E+14,617.2482645,78.66632659
1.11011E+14,848.7455417,129.9386556
1.11011E+14,655.6172771,123.7123278
1.11011E+14,589.6965553,55.39898839
1.11011E+14,826.7097445,22.7494821
1.11011E+14,1319.813558,465.6423028
1.11011E+14,705.5720074,68.30104899
1.11011E+14,672.4583534,12.22718946
1.11011E+14,674.094599,74.96945187
1.11011E+14,646.0698655,31.12387806
1.11011E+14,675.4277546,49.77045003
1.11011E+14,638.5327071,55.39700219
1.11011E+14,781.4134778,28.4204589
1.11011E+14,758.0460061,74.65648944
1.11011E+14,699.8385547,52.1961408
1.11011E+14,478.3517579,73.15289718
1.11011E+14,916.4284905,423.125146
1.11011E+14,1124.896314,15.97236345
1.11011E+14,1642.625124,18.14932975
1.11011E+14,849.1338917,58.51122559
1.11011E+14,1534.322653,157.4574625
1.11011E+14,1778.329703,130.9859261
1.11011E+14,1016.676955,19.23829134
1.11011E+14,706.6864059,287.9743665
1.11011E+14,820.9813123,189.8871354
1.11011E+14,814.7935832,29.13532275
1.11011E+14,1584.737445,278.4002986
1.11011E+14,1259.717926,62.67845927
1.11011E+14,970.988864,125.4439451
1.11011E+14,709.8781686,139.9932888
1.11011E+14,741.6737296,116.8768673
1.11011E+14,820.545522,25.368137
1.11011E+14,720.5551207,16.31251846
1.11011E+14,736.0577908,28.90325076
1.11011E+14,791.6993728,17.03271733
1.11011E+14,823.1757392,21.92473403
1.11011E+14,1474.278905,13.08251424
1.11011E+14,476.5678254,22.31825494
1.11011E+14,486.9181427,40.81006189
1.11011E+14,1266.074759,288.9417433
1.11011E+14,1184.646738,198.8189502
1.11011E+14,1387.483932,27.40269444
1.11011E+14,1315.70249,17.92067362
1.11011E+14,1405.936486,195.5977683
1.11011E+14,939.3203957,110.3069747
1.11011E+14,1004.157876,91.02363783
1.11011E+14,1821.800573,190.7498017
1.11011E+14,1198.324104,59.85850093
1.11011E+14,1843.871017,236.1606707
1.11011E+14,1295.848498,41.21572247
1.11011E+14,1278.057072,168.8339996
1.11011E+14,1360.75893,354.491167
1.11011E+14,766.765251,155.0734614
1.11011E+14,756.2310452,148.3901496
1.11011E+14,1372.279698,105.6256134
1.11011E+14,1374.839558,102.7221148
1.11011E+14,914.0369062,12.7652507
1.11011E+14,972.629566,38.08217493
1.11011E+14,1278.921906,28.89167438
1.11011E+14,1299.998183,87.2851517
1.11011E+14,2230.030765,77.95282079
1.11011E+14,1711.734186,30.51037242
1.11011E+14,496.5829934,42.27496644
1.11011E+14,951.2989344,96.79754605
1.11011E+14,1287.946051,44.79068521
1.11011E+14,1299.280685,44.50779202
1.11011E+14,1371.229397,91.78209506
1.11011E+14,1515.316778,320.8046759
1.11011E+14,914.4263033,62.03985129
1.11011E+14,1654.408021,270.121378
1.11011E+14,1374.293956,114.866022
1.11011E+14,1345.427753,218.3317205
1.11011E+14,1940.145859,325.8613302
1.11011E+14,1268.515056,188.0104227
1.11011E+14,1342.892867,242.1543905
1.11011E+14,1443.86476,506.2101969
1.11011E+14,752.3538722,189.4534558
1.11011E+14,858.0839901,60.88055307
1.11011E+14,919.8584872,24.74118653
1.11011E+14,958.8625844,34.2529131
1.11011E+14,1000.299267,10.14894148
1.11011E+14,1309.552668,53.17582963
1.11011E+14,1227.510079,110.2960508
1.11011E+14,2044.807845,40.77320146
1.11011E+14,1925.431364,16.83337706
1.11011E+14,1819.991582,62.67701069
1.11011E+14,855.5604604,602.6611183
1.11011E+14,466.0093613,18.24089373
1.11011E+14,654.0655256,152.0746365
1.11011E+14,603.1233088,49.63290043
1.11011E+14,955.204902,217.4270543
1.11011E+14,883.4850371,37.28013911
1.11011E+14,923.7762794,11.48160108
1.11011E+14,1617.927136,420.2506136
1.11011E+14,1161.110216,84.9068727
1.11011E+14,1444.265607,17.60543677
1.11011E+14,966.4725342,106.1979458
1.11011E+14,1072.740331,50.6587048
1.11011E+14,1858.930098,103.077234
1.11011E+14,1251.264537,59.42575851
1.11011E+14,1653.803592,173.4859241
1.11011E+14,1682.683791,147.9434641
1.11011E+14,1448.897129,40.7952879
1.11011E+14,1885.055206,199.5608364
1.11011E+14,1775.105878,146.678539
1.11011E+14,1229.143698,23.11344433
1.11011E+14,1797.156391,149.4725079
1.11011E+14,1906.247278,18.3643212
1.11011E+14,2191.123512,17.31168748
1.11011E+14,2047.954794,31.29470447
1.11011E+14,803.1173411,521.6481788
1.11011E+14,907.8976979,428.1133175
1.11011E+14,1071.931973,141.6592433
1.11011E+14,1057.924509,104.7586554
1.11011E+14,1123.768404,13.95389803
1.11011E+14,975.0205848,13.29566012
1.11011E+14,1701.85468,133.0245485
1.11011E+14,1139.49933,82.43297874
1.11011E+14,1198.632359,29.28315476
1.11011E+14,1411.111241,79.63005444
1.11011E+14,1071.107164,41.68351939
1.11011E+14,1881.818482,51.9768216
1.11011E+14,2194.637965,32.35884827
1.11011E+14,1935.064877,203.1650263
1.11011E+14,1507.310796,100.393671
1.11011E+14,1209.337975,90.76545514
1.11011E+14,1302.091295,103.4826124
1.11011E+14,1729.959519,130.2277898
1.11011E+14,1423.308056,14.19266905
1.11011E+14,1551.09575,44.05494913
1.11011E+14,1237.011324,13.19590916
1.11011E+14,1253.239817,16.78774838
1.11011E+14,1123.060805,10.32081983
1.11011E+14,1561.8098,32.93697476
1.11011E+14,1630.480952,31.48738643
1.11011E+14,1741.417032,30.65419962
1.11011E+14,1676.524484,24.75648267
1.11011E+14,2084.251982,34.92795694
1.11011E+14,803.3424292,495.2938852
1.11011E+14,485.9322747,21.84962265
1.11011E+14,1221.671378,256.7072047
1.11011E+14,1166.900926,198.1622009
1.11011E+14,1985.671996,49.1326529
1.11011E+14,1450.961909,51.45014245
1.11011E+14,1750.90584,12.79860969
1.11011E+14,1808.761245,114.1788802
1.11011E+14,979.9533867,46.16361665
1.11011E+14,2104.051472,190.8393888
1.11011E+14,1323.104456,12.96204564
1.11011E+14,1375.660992,14.27092612
1.11011E+14,1127.615884,12.17203928
1.11011E+14,1776.762458,382.682191
1.11011E+14,1385.961072,100.8316027
1.11011E+14,1575.377374,156.0218457
1.11011E+14,1240.248902,12.18369588
1.11011E+14,1619.264142,46.82448871
1.11011E+14,1342.781005,14.57277324
1.11011E+14,1707.288858,22.57688446
1.11011E+14,1750.61732,55.51298216
1.11011E+14,1670.912775,12.44480552
1.11011E+14,2199.212424,119.1552362
1.11011E+14,749.6157545,422.5842132
1.11011E+14,949.6160329,89.44184731
1.11011E+14,2291.430706,15.70460279
1.11011E+14,1944.921852,47.66645277
1.11011E+14,1343.492168,12.57147117
1.11011E+14,1466.887489,46.4802843
1.11011E+14,1835.641268,215.038518
1.11011E+14,948.8608783,21.07704139
1.11011E+14,1307.571844,20.97046163
1.11011E+14,1087.755807,12.53623764
1.11011E+14,1662.271254,366.9161917
1.11011E+14,1552.759022,39.30426869
1.11011E+14,1650.729782,76.34558673
1.11011E+14,1927.393914,280.1607054
1.11011E+14,1909.528178,526.4973525
1.11011E+14,1482.457066,242.7255757
1.11011E+14,1579.743783,91.0028782
1.11011E+14,1320.024977,19.16002345
1.11011E+14,1355.383539,24.6661493
1.11011E+14,1414.142433,10.35458596
1.11011E+14,1844.940784,15.979538
1.11011E+14,1479.909399,18.15333276
1.11011E+14,1414.781514,14.75463458
1.11011E+14,2239.583268,289.3414597
1.11011E+14,912.643634,640.7839116
1.11011E+14,675.2538154,152.9777576
1.11011E+14,628.589871,155.3935367
1.11011E+14,576.0982705,56.25471548
1.11011E+14,719.9801743,309.9890746
1.11011E+14,622.2209576,112.1270891
1.11011E+14,656.7630431,75.91349613
1.11011E+14,901.903491,127.4323203
1.11011E+14,1125.803852,561.2867825
1.11011E+14,1065.565438,369.2607268
1.11011E+14,827.7999867,13.73833615
1.11011E+14,941.6837401,87.53459921
1.11011E+14,1173.482671,326.6611509
1.11011E+14,1140.721212,209.8386401
1.11011E+14,1652.027469,101.7751225
1.11011E+14,955.7940529,11.45562686
1.11011E+14,1263.008473,47.99551044
1.11011E+14,1141.814819,134.9223304
1.11011E+14,1332.949811,22.82854673
1.11011E+14,1518.669161,402.5033432
1.11011E+14,1365.754611,20.61543952
1.11011E+14,1575.254559,439.5692496
1.11011E+14,1335.512531,94.96512294
1.11011E+14,1386.893025,194.708578
1.11011E+14,1339.564531,79.4748137
1.11011E+14,1411.486276,223.38322
1.11011E+14,1255.185868,128.8695279
1.11011E+14,1159.184664,98.06943198
1.11011E+14,1530.028743,10.82641215
1.11011E+14,1589.863905,11.40315616
1.11011E+14,895.1512498,696.0483343
1.11011E+14,961.3752684,522.217055
1.11011E+14,1158.411933,381.6411346
1.11011E+14,1115.371469,285.3339734
1.11011E+14,894.0097905,183.1582794
1.11011E+14,1027.990444,210.9753006
1.11011E+14,1106.526682,91.478618
1.11011E+14,1078.484659,65.62897765
1.11011E+14,1132.039358,582.3747036
1.11011E+14,1094.785653,362.9129652
1.11011E+14,1280.149147,309.081635
1.11011E+14,1228.125855,182.9205281
1.11011E+14,1544.843972,272.173056
1.11011E+14,1089.0939,13.43184539
1.11011E+14,2025.970085,68.98479721
1.11011E+14,2224.852704,404.6677476
1.11011E+14,1220.811426,243.0442962
1.11011E+14,1158.455352,119.6749594
1.11011E+14,1347.993636,60.19671787
1.11011E+14,1053.128198,17.41375604
1.11011E+14,1664.249872,231.8858442
1.11011E+14,1312.932951,149.7882254
1.11011E+14,1181.816267,189.9746148
1.11011E+14,1336.77787,127.3038327
1.11011E+14,1305.482558,56.56621936
1.11011E+14,1840.903145,10.13579432
1.11011E+14,957.6987569,840.6557652
1.11011E+14,696.8504709,290.2942751
1.11011E+14,1243.74534,532.052701
1.11011E+14,1203.33474,390.953339
1.11011E+14,948.1356069,11.28004233
1.11011E+14,1454.162807,111.2525753
1.11011E+14,1530.362726,34.27356035
1.11011E+14,1729.181295,21.94510601
1.11011E+14,1373.88678,470.2615194
1.11011E+14,1280.599118,233.8705242
1.11011E+14,1606.178232,318.9719043
1.11011E+14,1429.870363,162.2047282
1.11011E+14,1640.041308,33.1448269
1.11011E+14,1685.218253,100.6374343
1.11011E+14,1280.528941,10.96726836
1.11011E+14,1621.136778,37.32395316
1.11011E+14,1262.28536,389.2879444
1.11011E+14,1186.288208,292.6425941
1.11011E+14,1457.313103,234.2578202
1.11011E+14,1451.575145,139.339151
1.11011E+14,1492.903248,56.38606238
1.11011E+14,1605.658971,61.88201269
1.11011E+14,1922.505158,31.76845699
